
  k           Obj      Vio          Mov             |dX|     ||dX||      |kkt|
 55     2.817e+02   -0.000    2.0e-01|4.0e-01    2.0e-01    1.3e+00    2.8e-01
 56     2.797e+02   -0.000    2.0e-01|4.0e-01    2.0e-01    1.2e+00    3.1e-01
 57     2.780e+02   -0.000    2.0e-01|4.0e-01    2.0e-01    9.4e-01    2.1e-01
 58     2.767e+02    0.001    2.0e-01|4.0e-01    1.8e-01    7.9e-01    1.8e-01
 59     2.762e+02   -0.000    2.0e-01|4.0e-01    1.8e-01    7.4e-01    1.8e-01
 60     2.756e+02    0.000    2.0e-01|4.0e-01    1.8e-01    7.3e-01    1.8e-01
 61     2.751e+02   -0.000    2.0e-01|4.0e-01    1.8e-01    7.3e-01    1.7e-01
 62     2.745e+02   -0.000    2.0e-01|4.0e-01    1.9e-01    7.1e-01    1.9e-01
 63     2.739e+02   -0.000    2.0e-01|4.0e-01    1.8e-01    7.0e-01    1.8e-01
 64     2.734e+02    0.000    2.0e-01|4.0e-01    1.9e-01    7.0e-01    1.9e-01
 65     2.729e+02    0.000    2.0e-01|4.0e-01    1.8e-01    6.9e-01    1.8e-01
 66     2.724e+02   -0.000    2.0e-01|4.0e-01    1.7e-01    6.8e-01    1.6e-01
 67     2.719e+02    0.000    2.0e-01|4.0e-01    1.6e-01    7.0e-01    1.6e-01
 68     2.714e+02   -0.000    2.0e-01|4.0e-01    1.6e-01    6.4e-01    1.6e-01
 69     2.709e+02    0.000    2.0e-01|4.0e-01    1.7e-01    6.5e-01    1.7e-01
 70     2.706e+02   -0.000    2.0e-01|4.0e-01    1.6e-01    6.7e-01    1.6e-01
 71     2.700e+02   -0.000    2.0e-01|4.0e-01    1.7e-01    6.4e-01    1.7e-01
 72     2.695e+02    0.000    2.0e-01|4.0e-01    1.5e-01    6.5e-01    1.5e-01
 73     2.691e+02   -0.000    2.0e-01|4.0e-01    1.6e-01    6.3e-01    1.6e-01
 74     2.687e+02   -0.000    2.0e-01|4.0e-01    1.5e-01    6.3e-01    1.5e-01
 75     2.683e+02   -0.000    2.0e-01|4.0e-01    1.6e-01    6.3e-01    1.6e-01
 76     2.678e+02   -0.000    2.0e-01|4.0e-01    1.5e-01    6.3e-01    1.5e-01
 77     2.674e+02    0.000    2.0e-01|4.0e-01    1.6e-01    6.4e-01    1.6e-01
 78     2.670e+02   -0.000    2.0e-01|4.0e-01    1.6e-01    6.4e-01    1.6e-01
 79     2.666e+02    0.000    2.0e-01|4.0e-01    1.5e-01    6.1e-01    1.5e-01
 80     2.661e+02    0.000    2.0e-01|4.0e-01    1.5e-01    6.1e-01    1.5e-01
 81     2.658e+02   -0.000    2.0e-01|4.0e-01    1.5e-01    5.9e-01    1.5e-01
 82     2.654e+02   -0.000    2.0e-01|4.0e-01    1.5e-01    6.0e-01    1.5e-01
 83     2.650e+02    0.000    2.0e-01|4.0e-01    1.5e-01    6.1e-01    1.5e-01
 84     2.646e+02   -0.000    2.0e-01|4.0e-01    1.5e-01    5.7e-01    1.5e-01
 85     2.643e+02   -0.000    2.0e-01|4.0e-01    1.5e-01    6.0e-01    1.5e-01
 86     2.639e+02   -0.000    2.0e-01|4.0e-01    1.5e-01    5.9e-01    1.5e-01
 87     2.635e+02    0.000    2.0e-01|4.0e-01    1.4e-01    5.8e-01    1.4e-01
 88     2.631e+02    0.000    2.0e-01|4.0e-01    1.5e-01    5.8e-01    1.5e-01
 89     2.628e+02   -0.000    2.0e-01|4.0e-01    1.5e-01    5.8e-01    1.5e-01
 90     2.624e+02   -0.000    2.0e-01|4.0e-01    1.4e-01    5.7e-01    1.4e-01
 91     2.621e+02   -0.000    2.0e-01|4.0e-01    1.4e-01    5.7e-01    1.4e-01
 92     2.617e+02   -0.000    2.0e-01|4.0e-01    1.4e-01    5.7e-01    1.4e-01
 93     2.614e+02   -0.000    2.0e-01|4.0e-01    1.4e-01    5.6e-01    1.4e-01
 94     2.610e+02    0.000    2.0e-01|4.0e-01    1.4e-01    5.3e-01    1.4e-01
 95     2.608e+02    0.000    2.0e-01|4.0e-01    1.4e-01    5.2e-01    1.4e-01
 96     2.604e+02    0.000    2.0e-01|4.0e-01    1.3e-01    5.3e-01    1.3e-01
 97     2.602e+02   -0.000    2.0e-01|4.0e-01    1.3e-01    5.3e-01    1.3e-01
 98     2.600e+02   -0.000    2.0e-01|4.0e-01    1.4e-01    5.3e-01    1.4e-01
 99     2.596e+02    0.000    2.0e-01|4.0e-01    1.4e-01    5.3e-01    1.4e-01
100     2.593e+02    0.000    2.0e-01|4.0e-01    1.4e-01    5.3e-01    1.4e-01
101     2.591e+02   -0.000    2.0e-01|4.0e-01    1.4e-01    5.2e-01    1.4e-01
102     2.587e+02   -0.000    2.0e-01|4.0e-01    1.2e-01    5.1e-01    1.2e-01
103     2.585e+02   -0.000    2.0e-01|4.0e-01    1.2e-01    5.1e-01    1.2e-01
104     2.582e+02    0.000    2.0e-01|4.0e-01    1.2e-01    5.1e-01    1.2e-01
105     2.579e+02    0.000    2.0e-01|4.0e-01    1.2e-01    4.8e-01    1.2e-01
106     2.577e+02   -0.000    2.0e-01|4.0e-01    1.2e-01    4.9e-01    1.2e-01
107     2.575e+02   -0.000    2.0e-01|4.0e-01    1.2e-01    4.6e-01    1.2e-01
108     2.572e+02    0.000    2.0e-01|4.0e-01    1.2e-01    4.7e-01    1.2e-01
109     2.570e+02    0.000    2.0e-01|4.0e-01    1.1e-01    4.5e-01    1.1e-01
110     2.568e+02   -0.000    2.0e-01|4.0e-01    1.1e-01    4.4e-01    1.1e-01
111     2.566e+02    0.000    2.0e-01|4.0e-01    1.1e-01    4.3e-01    1.1e-01
112     2.564e+02    0.000    2.0e-01|4.0e-01    1.1e-01    4.4e-01    1.1e-01
113     2.562e+02   -0.000    2.0e-01|4.0e-01    1.1e-01    4.2e-01    1.1e-01
114     2.560e+02   -0.000    2.0e-01|4.0e-01    1.1e-01    4.3e-01    1.1e-01
115     2.558e+02    0.000    2.0e-01|4.0e-01    1.1e-01    4.1e-01    1.1e-01
116     2.556e+02   -0.000    2.0e-01|4.0e-01    1.1e-01    4.0e-01    1.1e-01
117     2.554e+02   -0.000    2.0e-01|4.0e-01    1.0e-01    4.0e-01    1.0e-01
118     2.553e+02   -0.000    2.0e-01|4.0e-01    9.7e-02    3.8e-01    9.7e-02
119     2.551e+02    0.000    2.0e-01|4.0e-01    9.5e-02    3.8e-01    9.5e-02
120     2.550e+02    0.000    2.0e-01|4.0e-01    9.0e-02    3.5e-01    9.0e-02
121     2.548e+02   -0.000    2.0e-01|4.0e-01    9.4e-02    3.5e-01    9.4e-02
122     2.547e+02   -0.000    2.0e-01|4.0e-01    8.8e-02    3.4e-01    8.8e-02
123     2.546e+02    0.000    2.0e-01|4.0e-01    8.7e-02    3.2e-01    8.7e-02
124     2.545e+02   -0.000    2.0e-01|4.0e-01    9.0e-02    3.2e-01    9.0e-02
125     2.544e+02    0.000    2.0e-01|4.0e-01    8.2e-02    3.1e-01    8.2e-02
126     2.543e+02   -0.000    2.0e-01|4.0e-01    8.4e-02    3.0e-01    8.4e-02
127     2.542e+02   -0.000    2.0e-01|4.0e-01    8.6e-02    3.0e-01    8.6e-02
128     2.541e+02    0.000    2.0e-01|4.0e-01    8.5e-02    2.8e-01    8.5e-02
129     2.540e+02    0.000    2.0e-01|4.0e-01    7.5e-02    2.7e-01    7.5e-02
130     2.540e+02   -0.000    2.0e-01|4.0e-01    7.6e-02    2.6e-01    7.6e-02
131     2.539e+02    0.000    2.0e-01|4.0e-01    6.9e-02    2.6e-01    6.9e-02
132     2.538e+02    0.000    2.0e-01|4.0e-01    7.1e-02    2.5e-01    7.1e-02
133     2.538e+02    0.000    2.0e-01|4.0e-01    7.2e-02    2.4e-01    7.2e-02
134     2.537e+02   -0.000    2.0e-01|4.0e-01    6.5e-02    2.4e-01    6.4e-02
135     2.536e+02   -0.000    2.0e-01|4.0e-01    6.5e-02    2.4e-01    6.5e-02
136     2.536e+02    0.000    2.0e-01|4.0e-01    6.7e-02    2.4e-01    6.7e-02
137     2.535e+02   -0.000    2.0e-01|4.0e-01    6.8e-02    2.4e-01    6.8e-02
138     2.535e+02   -0.000    2.0e-01|4.0e-01    6.4e-02    2.3e-01    6.4e-02
139     2.534e+02   -0.000    2.0e-01|4.0e-01    6.6e-02    2.3e-01    6.6e-02
140     2.533e+02    0.000    2.0e-01|4.0e-01    6.6e-02    2.3e-01    6.6e-02
141     2.533e+02   -0.000    2.0e-01|4.0e-01    6.6e-02    2.3e-01    6.6e-02
142     2.532e+02    0.000    2.0e-01|4.0e-01    6.5e-02    2.3e-01    6.5e-02
143     2.532e+02    0.000    2.0e-01|4.0e-01    6.3e-02    2.1e-01    6.3e-02
144     2.532e+02   -0.000    2.0e-01|4.0e-01    6.0e-02    2.1e-01    6.0e-02
145     2.531e+02   -0.000    2.0e-01|4.0e-01    6.0e-02    2.1e-01    6.0e-02
146     2.531e+02    0.000    2.0e-01|4.0e-01    6.0e-02    2.0e-01    6.0e-02
147     2.530e+02   -0.000    2.0e-01|4.0e-01    5.3e-02    1.9e-01    5.3e-02
148     2.530e+02   -0.000    2.0e-01|4.0e-01    5.3e-02    1.9e-01    5.3e-02
149     2.530e+02   -0.000    2.0e-01|4.0e-01    5.4e-02    1.8e-01    5.4e-02
150     2.529e+02   -0.000    2.0e-01|4.0e-01    5.2e-02    1.7e-01    5.2e-02
151     2.529e+02    0.000    2.0e-01|4.0e-01    5.3e-02    1.7e-01    5.3e-02
152     2.529e+02    0.000    2.0e-01|4.0e-01    4.8e-02    1.6e-01    4.8e-02
153     2.528e+02    0.000    2.0e-01|4.0e-01    4.8e-02    1.6e-01    4.8e-02
154     2.528e+02   -0.000    2.0e-01|4.0e-01    4.8e-02    1.6e-01    4.8e-02
155     2.528e+02   -0.000    2.0e-01|4.0e-01    4.8e-02    1.6e-01    4.8e-02
156     2.528e+02   -0.000    2.0e-01|4.0e-01    4.8e-02    1.5e-01    4.8e-02
157     2.527e+02   -0.000    2.0e-01|4.0e-01    4.8e-02    1.5e-01    4.8e-02
158     2.527e+02    0.000    2.0e-01|4.0e-01    4.4e-02    1.5e-01    4.4e-02
159     2.527e+02   -0.000    2.0e-01|4.0e-01    4.3e-02    1.5e-01    4.3e-02
160     2.527e+02   -0.000    2.0e-01|4.0e-01    4.3e-02    1.4e-01    4.3e-02
161     2.526e+02   -0.000    2.0e-01|4.0e-01    4.3e-02    1.4e-01    4.3e-02
162     2.526e+02   -0.000    2.0e-01|4.0e-01    4.3e-02    1.4e-01    4.3e-02
163     2.526e+02   -0.000    2.0e-01|4.0e-01    4.3e-02    1.5e-01    4.3e-02
164     2.526e+02   -0.000    2.0e-01|4.0e-01    4.1e-02    1.4e-01    4.1e-02
165     2.526e+02   -0.000    2.0e-01|4.0e-01    4.0e-02    1.4e-01    4.0e-02
166     2.525e+02    0.000    2.0e-01|4.0e-01    4.1e-02    1.4e-01    4.1e-02
167     2.525e+02   -0.000    2.0e-01|4.0e-01    4.2e-02    1.3e-01    4.2e-02
168     2.525e+02   -0.000    2.0e-01|4.0e-01    3.9e-02    1.3e-01    3.9e-02
169     2.525e+02    0.000    2.0e-01|4.0e-01    4.0e-02    1.3e-01    4.0e-02
170     2.525e+02    0.000    2.0e-01|4.0e-01    4.1e-02    1.3e-01    4.1e-02
171     2.524e+02   -0.000    2.0e-01|4.0e-01    4.1e-02    1.3e-01    4.1e-02
172     2.524e+02   -0.000    2.0e-01|4.0e-01    3.7e-02    1.3e-01    3.7e-02
173     2.524e+02    0.000    2.0e-01|4.0e-01    3.7e-02    1.3e-01    3.7e-02
174     2.524e+02    0.000    2.0e-01|4.0e-01    3.8e-02    1.3e-01    3.8e-02
175     2.524e+02   -0.000    2.0e-01|4.0e-01    3.9e-02    1.3e-01    3.9e-02
176     2.524e+02   -0.000    2.0e-01|4.0e-01    3.7e-02    1.3e-01    3.7e-02
177     2.523e+02    0.000    2.0e-01|4.0e-01    4.0e-02    1.3e-01    4.0e-02
178     2.523e+02    0.000    2.0e-01|4.0e-01    4.6e-02    1.3e-01    4.6e-02
179     2.523e+02    0.000    2.0e-01|4.0e-01    5.0e-02    1.3e-01    5.0e-02
180     2.523e+02   -0.000    2.0e-01|4.0e-01    5.4e-02    1.3e-01    5.4e-02
181     2.523e+02   -0.000    2.0e-01|4.0e-01    6.0e-02    1.3e-01    6.0e-02
182     2.523e+02    0.000    2.0e-01|4.0e-01    6.7e-02    1.3e-01    6.7e-02
183     2.522e+02    0.000    2.0e-01|4.0e-01    4.5e-02    1.1e-01    4.5e-02
184     2.522e+02    0.000    2.0e-01|4.0e-01    4.9e-02    1.1e-01    4.9e-02
185     2.522e+02    0.000    2.0e-01|4.0e-01    5.2e-02    1.1e-01    5.2e-02
186     2.522e+02   -0.000    2.0e-01|4.0e-01    5.6e-02    1.1e-01    5.6e-02
187     2.522e+02    0.000    2.0e-01|4.0e-01    6.1e-02    1.1e-01    6.1e-02
188     2.522e+02    0.000    2.0e-01|4.0e-01    6.5e-02    1.1e-01    6.5e-02
189     2.522e+02   -0.000    2.0e-01|4.0e-01    7.0e-02    1.2e-01    7.0e-02
190     2.521e+02    0.000    2.0e-01|4.0e-01    7.5e-02    1.2e-01    7.5e-02
191     2.521e+02   -0.000    2.0e-01|4.0e-01    8.0e-02    1.2e-01    8.0e-02
192     2.521e+02    0.000    2.0e-01|4.0e-01    8.7e-02    1.3e-01    8.7e-02
193     2.521e+02    0.000    2.0e-01|4.0e-01    4.4e-02    9.7e-02    4.4e-02

Termination at X = xopt.txt

...based on convergence limit and step-size
