
  k           Obj      Vio          Mov             |dX|     ||dX||      |kkt|
 55     4.379e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.8e+00    8.9e+00
 56     4.428e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.8e+00    1.1e+01
 57     4.344e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.9e+00    3.9e+00
 58     4.405e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    2.2e+00    6.9e+00
 59     4.544e+02   -0.003    1.0e-03|7.5e-01    5.0e-01    2.2e+00    1.8e+01
 60     4.385e+02   -0.003    1.0e-03|7.5e-01    5.0e-01    2.1e+00    2.5e+00
 61     4.457e+02   -0.003    1.0e-03|7.5e-01    5.0e-01    2.0e+00    1.6e+01
 62     4.405e+02   -0.004    1.0e-03|7.5e-01    5.0e-01    1.8e+00    4.3e+00
 63     4.349e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.2e+00    4.7e+00
 64     4.303e+02   -0.001    1.0e-03|7.5e-01    3.5e-01    7.1e-01    1.6e+00
 65     4.283e+02   -0.001    1.0e-03|7.5e-01    3.5e-01    6.1e-01    1.9e+00
 66     4.277e+02   -0.001    1.0e-03|7.5e-01    8.4e-02    2.8e-01    1.1e+00
 67     4.262e+02   -0.000    1.0e-03|7.5e-01    1.3e-01    3.0e-01    7.4e-01
 68     4.258e+02   -0.000    1.0e-03|7.5e-01    2.2e-01    4.7e-01    6.6e-01
 69     4.257e+02   -0.000    1.0e-03|7.5e-01    5.0e-01    9.9e-01    1.1e+00
 70     4.317e+02   -0.000    1.0e-03|7.5e-01    5.0e-01    1.5e+00    9.7e+00
 71     4.325e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    2.0e+00    8.2e+00
 72     4.469e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    2.5e+00    1.9e+01
 73     4.428e+02   -0.003    1.0e-03|7.5e-01    5.0e-01    2.8e+00    5.3e+00
 74     4.466e+02   -0.004    1.0e-03|7.5e-01    5.0e-01    2.9e+00    8.4e+00
 75     4.572e+02   -0.005    1.0e-03|7.5e-01    5.0e-01    2.9e+00    1.1e+01
 76     4.484e+02   -0.005    1.0e-03|7.5e-01    5.0e-01    2.4e+00    6.1e+00
 77     4.396e+02   -0.004    1.0e-03|7.5e-01    5.0e-01    1.9e+00    5.4e+00
 78     4.362e+02   -0.003    1.0e-03|7.5e-01    5.0e-01    1.5e+00    3.5e+00
 79     4.298e+02   -0.002    1.0e-03|7.5e-01    5.0e-01    1.1e+00    2.0e+00
 80     4.284e+02   -0.001    1.0e-03|7.5e-01    4.6e-01    1.1e+00    2.3e+00
 81     4.280e+02   -0.001    1.0e-03|7.5e-01    5.0e-01    1.0e+00    5.8e+00
